PID,AGE,GENDER,ZIP CODE,COUNTY,PROGRAM START DATE,POSITION,JOB START DATE,JOB TERMINATION DATE,WAGE,HOURS PER WEEK,EDUCATION,Quarter and Year
PID00042,29,male,11221,Brooklyn,2013/12/22,Janitorial Services,2014/2/15,2014/7/26,8.5,24,HS Graduate,Q1-2014
PID04649,34,male,11217,Brooklyn,2011/8/24,Janitorial Services,2011/10/18,,7.25,25,HS Graduate,Q4-2011
PID01736,56,male,11101,Long Island City,2011/3/12,Janitorial Services,2011/5/6,2011/5/31,7.25,35,HS Graduate,Q2-2011
PID03561,27,male,10031,New York,2012/4/6,Janitorial Services,2012/5/31,2012/11/2,7.25,35,HS Graduate,Q2-2012
PID04640,38,male,11691,Far Rockaway,2011/6/11,Janitorial Services,2011/8/5,2011/11/17,7.6,20,HS Graduate,Q3-2011
PID04800,34,male,11221,Brooklyn,2013/7/12,Janitorial Services,2013/9/5,2013/9/23,9,40,HS Graduate,Q3-2013
PID04543,52,male,11213,Brooklyn,2014/3/25,Janitorial Services,2014/5/19,,8,35,HS Graduate,Q2-2014
PID12106,36,female,11435,Jamaica,2011/9/3,Janitorial Services,2011/10/28,2011/12/1,7.98,30,HS Graduate,Q4-2011
PID03030,40,male,11360,Bayside,2014/9/23,Janitorial Services,2014/11/17,,8,30,HS Graduate,Q4-2014
PID05397,49,male,11212,Brooklyn,2014/10/28,Janitorial Services,2014/12/22,,8.75,40,HS Graduate,Q4-2014
PID00436,48,male,11433,Jamaica,2014/12/2,Janitorial Services,2015/1/26,,9,25,HS Graduate,Q1-2015
PID01109,56,male,11379,Middle Village,2015/5/5,Janitorial Services,2015/6/29,,8.75,30,HS Graduate,Q2-2015
PID01705,44,male,11691,Far Rockaway,2015/7/24,Janitorial Services,2015/9/17,,9,25,HS Graduate,Q3-2015
PID19875,26,female,11233,Brooklyn,2013/1/12,Janitorial Services,2013/3/8,2013/6/13,8,28,11,Q1-2013
PID13858,59,male,11212,Brooklyn,2011/3/6,Janitorial Services,2011/4/29,,10,35,Some College,Q2-2011
PID04414,25,male,11433,Jamaica,2013/1/4,Janitorial Services,2013/2/27,2013/3/9,10,40,HS Graduate,Q1-2013
PID04628,50,female,11205,Brooklyn,2013/6/9,Janitorial Services,2013/8/2,,7.25,29,HS Graduate,Q3-2013
PID07504,45,male,11221,Brooklyn,2015/7/11,Janitorial Services,2015/9/3,2015/9/15,13,39,HS Graduate,Q3-2015
PID09404,26,female,11226,Brooklyn,2014/5/3,Janitorial Services,2014/6/26,,10,30,HS Graduate,Q2-2014
PID19626,26,male,11207,Brooklyn,2014/9/2,Janitorial Services,2014/10/26,,8,20,HS Graduate,Q4-2014
PID13838,57,female,11692,Arverne,2015/5/24,Janitorial Services,2015/7/17,,12,24,HS Graduate,Q3-2015
PID19783,29,male,11216,Brooklyn,2013/5/29,Janitorial Services,2013/7/22,2013/7/29,8,32,11,Q3-2013
PID00012,46,female,11213,Brooklyn,2014/12/29,Janitorial Services,2015/2/20,2015/6/2,8.75,30,10,Q1-2015
PID00104,27,male,11213,Brooklyn,2013/4/6,Janitorial Services,2013/5/29,2013/10/15,7.25,20,10,Q2-2013
PID12157,27,female,11226,Brooklyn,2011/10/30,Janitorial Services,2011/12/22,,7.25,30,HS Graduate,Q4-2011
PID00468,23,male,10453,Bronx,2012/2/27,Janitorial Services,2012/4/20,,13.59,30,HS Graduate,Q2-2012
PID02929,34,male,10003,New York,2011/5/7,Janitorial Services,2011/6/29,2011/11/18,7.25,20,HS Graduate,Q2-2011
PID03326,53,male,11236,Brooklyn,2012/12/13,Janitorial Services,2013/2/4,2013/2/21,10,20,HS Graduate,Q1-2013
PID16291,46,male,11210,Brooklyn,2013/3/14,Janitorial Services,2013/5/6,,7.25,30,HS Graduate,Q2-2013
PID06482,47,male,11434,Jamaica,2012/1/7,Janitorial Services,2012/2/29,2012/7/25,7.25,20,HS Graduate,Q1-2012
PID10376,31,male,11207,Brooklyn,2014/2/15,Janitorial Services,2014/4/9,,8,35,HS Graduate,Q2-2014
PID04713,24,male,10452,Bronx,2014/3/1,Janitorial Services,2014/4/23,,12,40,HS Graduate,Q2-2014
PID04615,19,female,10456,Bronx,2015/5/30,Janitorial Services,2015/7/22,,8.75,40,HS Graduate,Q3-2015
PID08591,51,male,11419,South Richmond Hill,2015/8/30,Janitorial Services,2015/10/22,,10,30,HS Graduate,Q4-2015
PID05645,27,female,11220,Brooklyn,2011/6/14,Janitorial Services,2011/8/5,,10,30,Some College,Q3-2011
PID19796,57,female,11226,Brooklyn,2012/8/3,Janitorial Services,2012/9/24,,9,35,HS Graduate,Q3-2012
PID03296,57,male,11385,Ridgewood,2012/6/11,Janitorial Services,2012/8/2,2013/1/2,10,30,HS Graduate,Q3-2012
PID04497,31,female,11213,Brooklyn,2013/3/8,Janitorial Services,2013/4/29,,11,40,HS Graduate,Q2-2013
PID04652,29,female,11214,Brooklyn,2012/1/2,Janitorial Services,2012/2/23,2012/2/27,7.25,30,HS Graduate,Q1-2012
PID00439,46,female,11434,Jamaica,2013/6/4,Janitorial Services,2013/7/26,,7.35,35,HS Graduate,Q3-2013
PID01240,31,female,11692,Arverne,2013/10/18,Janitorial Services,2013/12/9,,9.5,20,HS Graduate,Q4-2013
PID00045,27,female,11434,Jamaica,2013/11/24,Janitorial Services,2014/1/15,,8.5,24,HS Graduate,Q1-2014
PID07697,21,female,11237,Brooklyn,2014/3/7,Janitorial Services,2014/4/28,2014/7/21,8,25,HS Graduate,Q2-2014
PID05187,27,male,11412,Saint Albans,2014/2/15,Janitorial Services,2014/4/8,,8,30,HS Graduate,Q2-2014
PID12116,33,male,11369,East Elmhurst,2012/8/3,Janitorial Services,2012/9/24,2012/10/29,7.25,40,HS Graduate,Q3-2012
PID02144,32,male,11207,Brooklyn,2014/10/5,Janitorial Services,2014/11/26,,10,25,HS Graduate,Q4-2014
PID03302,51,male,11691,Far Rockaway,2013/7/31,Janitorial Services,2013/9/20,,10,30,HS Graduate,Q3-2013
PID00044,27,female,11206,Brooklyn,2013/11/16,Janitorial Services,2014/1/6,2014/3/21,8.75,21,HS Graduate,Q1-2014
PID00364,19,male,11209,Brooklyn,2015/5/16,Janitorial Services,2015/7/6,2015/8/21,8.75,40,HS Graduate,Q3-2015
PID17265,32,male,11694,Rockaway Park,2012/5/7,Janitorial Services,2012/6/27,,10,30,Some College,Q2-2012
PID03528,45,male,10038,New York,2012/9/19,Janitorial Services,2012/11/9,,7.25,40,HS Graduate,Q4-2012
PID03010,25,female,10040,New York,2014/2/19,Janitorial Services,2014/4/11,2014/6/20,8,40,HS Graduate,Q2-2014
PID03558,39,female,11237,Brooklyn,2012/2/8,Janitorial Services,2012/3/30,2012/4/7,7.25,40,HS Graduate,Q1-2012
PID04542,53,male,11216,Brooklyn,2012/8/21,Janitorial Services,2012/10/11,2012/11/20,8,20,HS Graduate,Q4-2012
PID04698,44,male,11207,Brooklyn,2013/6/22,Janitorial Services,2013/8/12,2013/12/20,11,40,10,Q3-2013
PID12090,41,female,11691,Far Rockaway,2012/8/4,Janitorial Services,2012/9/24,2012/10/29,7.25,40,HS Graduate,Q3-2012
PID12100,37,female,11208,Brooklyn,2011/9/7,Janitorial Services,2011/10/28,2012/2/1,7.98,30,HS Graduate,Q4-2011
PID02271,34,female,11206,Brooklyn,2014/9/24,Janitorial Services,2014/11/14,,8,24,HS Graduate,Q4-2014
PID02339,23,female,11205,Brooklyn,2014/9/25,Janitorial Services,2014/11/15,,8,24,HS Graduate,Q4-2014
PID13961,53,male,11206,Brooklyn,2014/10/16,Janitorial Services,2014/12/6,,14.89,24,Some College,Q4-2014
PID13888,43,female,11221,Brooklyn,2011/2/2,Janitorial Services,2011/3/25,2011/5/15,10,35,HS Graduate,Q1-2011
PID01448,43,female,11212,Brooklyn,2015/1/11,Janitorial Services,2015/3/3,,10.1,40,HS Graduate,Q1-2015
PID14665,34,female,11233,Brooklyn,2015/5/11,Janitorial Services,2015/7/1,,15.35,30,HS Graduate,Q3-2015
PID17640,58,male,11208,Brooklyn,2013/5/29,Janitorial Services,2013/7/19,2013/8/2,8,20,HS Graduate,Q3-2013
PID19856,55,female,11225,Brooklyn,2013/3/20,Janitorial Services,2013/5/10,2013/5/10,8,20,11,Q2-2013
PID02189,32,male,11216,Brooklyn,2011/12/14,Janitorial Services,2012/2/2,,7.25,30,HS Graduate,Q1-2012
PID01244,50,male,11208,Brooklyn,2012/2/19,Janitorial Services,2012/4/9,,7.25,40,HS Graduate,Q2-2012
PID05030,43,male,11203,Brooklyn,2013/9/29,Janitorial Services,2013/11/18,,7.25,30,HS Graduate,Q4-2013
PID09043,44,female,11206,Brooklyn,2013/6/4,Janitorial Services,2013/7/24,2013/12/2,13,30,HS Graduate,Q3-2013
PID10162,39,male,11225,Brooklyn,2013/6/6,Janitorial Services,2013/7/26,2013/9/1,8.5,20,HS Graduate,Q3-2013
PID12131,30,female,11368,Corona,2011/11/22,Janitorial Services,2012/1/11,2012/2/13,7.25,30,HS Graduate,Q1-2012
PID02309,27,female,11368,Corona,2014/9/24,Janitorial Services,2014/11/13,,8,24,HS Graduate,Q4-2014
PID05670,52,male,11101,Long Island City,2015/3/25,Janitorial Services,2015/5/14,,11.5,40,HS Graduate,Q2-2015
PID02521,38,female,11691,Far Rockaway,2013/12/3,Janitorial Services,2014/1/21,2014/2/18,8,40,HS Graduate,Q1-2014
PID00944,48,female,11692,Arverne,2013/8/28,Janitorial Services,2013/10/16,,8,30,HS Graduate,Q4-2013
PID09783,37,female,11368,Corona,2012/12/13,Janitorial Services,2013/1/31,2013/7/26,8,40,HS Graduate,Q1-2013
PID09796,27,male,11205,Brooklyn,2013/3/16,Janitorial Services,2013/5/4,2013/5/4,8,30,HS Graduate,Q2-2013
PID16249,26,female,11212,Brooklyn,2015/2/3,Janitorial Services,2015/3/24,2015/3/26,10,30,HS Graduate,Q1-2015
PID08771,35,male,10460,Bronx,2015/6/1,Janitorial Services,2015/7/20,,10,40,HS Graduate,Q3-2015
PID02297,23,male,11420,South Ozone Park,2014/2/12,Janitorial Services,2014/4/1,,8,35,HS Graduate,Q2-2014
PID00441,45,male,10035,New York,2015/2/3,Janitorial Services,2015/3/23,2015/4/16,14,30,College,Q1-2015
PID12290,36,male,11691,Far Rockaway,2011/12/21,Janitorial Services,2012/2/7,,7.25,30,HS Graduate,Q1-2012
PID01730,23,male,11220,Brooklyn,2012/8/10,Janitorial Services,2012/9/27,2012/10/16,9,45,HS Graduate,Q3-2012
PID04538,55,male,11213,Brooklyn,2013/3/27,Janitorial Services,2013/5/14,2013/7/1,12,40,HS Graduate,Q2-2013
PID04630,48,female,11207,Brooklyn,2013/4/8,Janitorial Services,2013/5/26,2013/6/13,7.25,20,HS Graduate,Q2-2013
PID05177,21,male,11233,Brooklyn,2014/4/3,Janitorial Services,2014/5/21,2014/6/11,8,40,HS Graduate,Q2-2014
PID10314,28,male,11692,Arverne,2012/1/21,Janitorial Services,2012/3/9,2012/4/6,10,35,HS Graduate,Q1-2012
PID03844,45,male,11236,Brooklyn,2014/8/8,Janitorial Services,2014/9/25,,8,30,HS Graduate,Q3-2014
PID04496,48,male,10027,New York,2015/3/26,Janitorial Services,2015/5/13,,10,40,HS Graduate,Q2-2015
PID04705,34,male,10460,Bronx,2015/8/28,Janitorial Services,2015/10/15,,9,25,HS Graduate,Q4-2015
PID05395,61,male,10025,New York,2012/6/15,Janitorial Services,2012/8/1,,7.25,35,HS Graduate,Q3-2012
PID03560,33,male,11216,Brooklyn,2012/4/1,Janitorial Services,2012/5/18,2012/6/17,7.25,40,HS Graduate,Q2-2012
PID04250,33,male,11691,Far Rockaway,2013/1/27,Janitorial Services,2013/3/15,2013/8/1,7.25,24,HS Graduate,Q1-2013
PID04727,27,female,11226,Brooklyn,2011/8/1,Janitorial Services,2011/9/17,2011/10/1,9,30,HS Graduate,Q3-2011
PID04687,59,male,11373,Elmhurst,2014/6/8,Janitorial Services,2014/7/25,,10,20,HS Graduate,Q3-2014
PID10772,33,female,11236,Brooklyn,2013/11/23,Janitorial Services,2014/1/9,2014/3/3,8,20,HS Graduate,Q1-2014
PID10912,54,female,11238,Brooklyn,2015/3/27,Janitorial Services,2015/5/13,2015/5/27,10,20,HS Graduate,Q2-2015
PID03606,39,female,11233,Brooklyn,2015/4/22,Janitorial Services,2015/6/8,,10.25,20,College,Q2-2015
PID18041,49,male,10451,Bronx,2015/4/29,Janitorial Services,2015/6/15,,10.71,35,HS Graduate,Q2-2015
PID09390,40,male,10473,Bronx,2015/6/17,Janitorial Services,2015/8/3,,9,30,HS Graduate,Q3-2015
PID19872,30,female,11212,Brooklyn,2013/6/9,Janitorial Services,2013/7/26,2013/7/26,8,28,11,Q3-2013
PID01948,38,male,11206,Brooklyn,2014/11/2,Janitorial Services,2014/12/18,2014/12/20,8,25,HS Graduate,Q4-2014
PID14216,53,male,10003,New York,2012/10/11,Janitorial Services,2012/11/26,,14.02,35,HS Graduate,Q4-2012
PID04439,37,male,11216,Brooklyn,2013/11/7,Janitorial Services,2013/12/23,,12,30,HS Graduate,Q4-2013
PID13321,24,female,11233,Brooklyn,2015/2/27,Janitorial Services,2015/4/14,2015/5/18,8.75,30,HS Graduate,Q2-2015
PID13903,32,male,11206,Brooklyn,2013/4/5,Janitorial Services,2013/5/21,2013/10/27,10,35,HS Graduate,Q2-2013
PID15675,55,male,11435,Jamaica,2015/1/22,Janitorial Services,2015/3/9,2015/4/17,10,40,HS Graduate,Q1-2015
PID00323,60,male,11212,Brooklyn,2015/2/3,Janitorial Services,2015/3/20,2015/4/16,8.75,40,HS Graduate,Q1-2015
PID01808,50,male,11220,Brooklyn,2011/9/2,Janitorial Services,2011/10/17,,7.5,30,HS Graduate,Q4-2011
PID04455,28,male,11216,Brooklyn,2013/4/15,Janitorial Services,2013/5/30,2013/9/17,10,20,HS Graduate,Q2-2013
PID12158,26,female,11691,Far Rockaway,2012/8/11,Janitorial Services,2012/9/25,2012/10/31,7.25,40,HS Graduate,Q3-2012
PID06649,38,female,11434,Jamaica,2014/11/16,Janitorial Services,2014/12/31,,8,20,HS Graduate,Q4-2014
PID13304,24,male,11207,Brooklyn,2015/3/21,Janitorial Services,2015/5/5,2015/5/20,8.75,40,HS Graduate,Q2-2015
PID13889,41,male,11221,Brooklyn,2014/1/10,Janitorial Services,2014/2/24,2014/3/19,10,35,HS Graduate,Q1-2014
PID05402,27,male,11203,Brooklyn,2015/1/5,Janitorial Services,2015/2/19,,9,30,HS Graduate,Q1-2015
PID14236,31,male,11213,Brooklyn,2015/4/5,Janitorial Services,2015/5/20,,12.34,30,HS Graduate,Q2-2015
PID09800,21,female,11213,Brooklyn,2015/6/6,Janitorial Services,2015/7/21,,9,21,HS Graduate,Q3-2015
PID17642,56,male,11225,Brooklyn,2013/8/12,Janitorial Services,2013/9/26,2013/10/20,8,20,HS Graduate,Q3-2013
PID19878,21,female,11206,Brooklyn,2014/4/8,Janitorial Services,2014/5/23,2014/6/9,8,25,11,Q2-2014
PID03078,27,female,11230,Brooklyn,2012/1/9,Janitorial Services,2012/2/22,2012/2/28,7.25,30,HS Graduate,Q1-2012
PID15372,33,female,10472,Bronx,2013/9/28,Janitorial Services,2013/11/11,,13,35,HS Graduate,Q4-2013
PID08577,25,female,11216,Brooklyn,2013/8/12,Janitorial Services,2013/9/25,2013/10/23,8.5,40,HS Graduate,Q3-2013
PID11193,45,male,11208,Brooklyn,2013/4/9,Janitorial Services,2013/5/23,2013/6/13,7.25,20,HS Graduate,Q2-2013
PID12071,49,female,11106,Astoria,2011/11/15,Janitorial Services,2011/12/29,2012/2/5,7.98,30,HS Graduate,Q4-2011
PID12096,38,female,11691,Far Rockaway,2012/8/11,Janitorial Services,2012/9/24,2012/10/15,7.25,40,HS Graduate,Q3-2012
PID06640,25,male,11212,Brooklyn,2015/2/2,Janitorial Services,2015/3/18,,8.75,20,HS Graduate,Q1-2015
PID13866,54,male,11226,Brooklyn,2011/11/17,Janitorial Services,2011/12/30,,10,35,Some College,Q4-2011
PID08574,40,male,11220,Brooklyn,2012/9/30,Janitorial Services,2012/11/12,,7.25,35,HS Graduate,Q4-2012
PID13736,47,male,11219,Brooklyn,2013/4/21,Janitorial Services,2013/6/3,,15.12,40,HS Graduate,Q2-2013
PID04255,56,male,11101,Long Island City,2012/10/2,Janitorial Services,2012/11/14,2012/11/21,7.25,32,HS Graduate,Q4-2012
PID12092,39,female,11433,Jamaica,2011/11/1,Janitorial Services,2011/12/14,2012/1/13,7.25,30,HS Graduate,Q4-2011
PID17268,31,male,11691,Far Rockaway,2014/11/27,Janitorial Services,2015/1/9,,10,30,HS Graduate,Q1-2015
PID13878,49,male,11413,Springfield Gardens,2014/1/22,Janitorial Services,2014/3/6,2014/7/29,10,35,HS Graduate,Q1-2014
PID04688,57,male,11102,Astoria,2015/3/19,Janitorial Services,2015/5/1,,9.5,25,HS Graduate,Q2-2015
PID12377,30,male,11693,Far Rockaway,2015/6/17,Janitorial Services,2015/7/30,,12,24,HS Graduate,Q3-2015
PID17653,44,male,11413,Springfield Gardens,2012/12/16,Janitorial Services,2013/1/28,2013/2/15,7.25,25,HS Graduate,Q1-2013
PID00467,23,male,10453,Bronx,2012/3/9,Janitorial Services,2012/4/20,,13.59,30,HS Graduate,Q2-2012
PID13870,53,female,11411,Cambria Heights,2013/3/5,Janitorial Services,2013/4/16,,10,30,HS Graduate,Q2-2013
PID02257,56,male,11231,Brooklyn,2013/5/7,Janitorial Services,2013/6/18,,7.25,32,HS Graduate,Q2-2013
PID00437,47,male,11216,Brooklyn,2011/2/21,Janitorial Services,2011/4/4,2011/6/6,13.07,30,HS Graduate,Q2-2011
PID00458,27,male,11422,Rosedale,2012/4/12,Janitorial Services,2012/5/24,2012/6/20,13.59,35,HS Graduate,Q2-2012
PID17201,54,female,11385,Ridgewood,2012/12/19,Janitorial Services,2013/1/30,,7.5,32,HS Graduate,Q1-2013
PID03303,48,male,11691,Far Rockaway,2012/5/12,Janitorial Services,2012/6/23,2012/9/20,10,30,HS Graduate,Q2-2012
PID00036,32,male,11216,Brooklyn,2013/12/27,Janitorial Services,2014/2/7,,9,22,HS Graduate,Q1-2014
PID19859,50,female,11421,Woodhaven,2014/4/17,Janitorial Services,2014/5/29,,15,30,HS Graduate,Q2-2014
PID15247,28,male,11233,Brooklyn,2014/4/21,Janitorial Services,2014/6/2,2014/6/10,8,40,HS Graduate,Q2-2014
PID17645,53,male,10003,New York,2012/11/2,Janitorial Services,2012/12/14,2012/12/26,7.25,20,HS Graduate,Q4-2012
PID00983,44,female,11433,Jamaica,2013/1/19,Janitorial Services,2013/3/1,,7.45,40,HS Graduate,Q1-2013
PID03840,50,male,11216,Brooklyn,2011/11/23,Janitorial Services,2012/1/3,2012/2/27,7.25,35,HS Graduate,Q1-2012
PID04667,26,female,10472,Bronx,2011/10/8,Janitorial Services,2011/11/18,2011/12/4,7.25,30,HS Graduate,Q4-2011
PID02291,27,female,11423,Hollis,2014/5/10,Janitorial Services,2014/6/20,,8,30,HS Graduate,Q2-2014
PID12067,52,female,11692,Arverne,2011/4/20,Janitorial Services,2011/5/31,2011/6/7,7.98,30,HS Graduate,Q2-2011
PID12160,26,female,11236,Brooklyn,2011/11/11,Janitorial Services,2011/12/22,2012/1/11,7.25,30,HS Graduate,Q4-2011
PID17649,50,male,11691,Far Rockaway,2015/5/21,Janitorial Services,2015/7/1,2015/8/11,9.5,25,HS Graduate,Q3-2015
PID19866,37,female,11238,Brooklyn,2013/12/21,Janitorial Services,2014/1/31,2014/2/24,10,25,HS Graduate,Q1-2014
PID00333,42,male,11236,Brooklyn,2014/10/2,Janitorial Services,2014/11/11,2014/12/15,8,40,HS Graduate,Q4-2014
PID05644,27,female,11224,Brooklyn,2011/10/27,Janitorial Services,2011/12/6,,10,30,Some College,Q4-2011
PID03032,46,male,10027,New York,2012/9/27,Janitorial Services,2012/11/6,2012/11/16,8,20,HS Graduate,Q4-2012
PID02305,33,female,11416,Ozone Park,2013/5/5,Janitorial Services,2013/6/14,,7.5,30,HS Graduate,Q2-2013
PID14374,51,male,11102,Astoria,2013/5/23,Janitorial Services,2013/7/2,,9,40,HS Graduate,Q3-2013
PID06627,28,female,11207,Brooklyn,2013/6/7,Janitorial Services,2013/7/17,,8,40,HS Graduate,Q3-2013
PID05595,29,female,11420,South Ozone Park,2013/1/18,Janitorial Services,2013/2/27,2013/7/29,12,40,HS Graduate,Q1-2013
PID16313,53,male,11216,Brooklyn,2012/12/20,Janitorial Services,2013/1/29,2013/6/24,8.25,32,HS Graduate,Q1-2013
PID01065,54,male,11212,Brooklyn,2015/7/15,Janitorial Services,2015/8/24,,11.5,35,HS Graduate,Q3-2015
PID03847,35,male,11411,Cambria Heights,2015/8/9,Janitorial Services,2015/9/18,,8.75,28,HS Graduate,Q3-2015
PID17219,38,male,11691,Far Rockaway,2015/8/23,Janitorial Services,2015/10/2,,9,30,HS Graduate,Q4-2015
PID00974,33,male,11212,Brooklyn,2013/1/10,Janitorial Services,2013/2/18,2013/5/17,7.25,35,HS Graduate,Q1-2013
PID02191,32,male,11216,Brooklyn,2011/12/25,Janitorial Services,2012/2/2,,7.25,30,HS Graduate,Q1-2012
PID02338,24,female,11233,Brooklyn,2014/2/8,Janitorial Services,2014/3/19,2014/12/18,8,30,HS Graduate,Q1-2014
PID14250,47,female,11691,Far Rockaway,2013/1/21,Janitorial Services,2013/3/1,,8,30,HS Graduate,Q1-2013
PID04717,21,female,11206,Brooklyn,2013/6/17,Janitorial Services,2013/7/26,2013/10/1,9,30,HS Graduate,Q3-2013
PID04244,56,male,11233,Brooklyn,2013/9/2,Janitorial Services,2013/10/11,,7.25,20,HS Graduate,Q4-2013
PID19037,45,male,11226,Brooklyn,2013/10/12,Janitorial Services,2013/11/20,,10,35,HS Graduate,Q4-2013
PID16223,52,male,11224,Brooklyn,2013/12/14,Janitorial Services,2014/1/22,,9,40,HS Graduate,Q1-2014
PID08807,55,male,11213,Brooklyn,2014/6/5,Janitorial Services,2014/7/14,,8,25,HS Graduate,Q3-2014
PID14238,25,female,11418,Richmond Hill,2014/9/21,Janitorial Services,2014/10/30,,11.62,40,HS Graduate,Q4-2014
PID04629,49,male,11216,Brooklyn,2014/12/19,Janitorial Services,2015/1/27,,8.75,20,HS Graduate,Q1-2015
PID16229,45,male,11208,Brooklyn,2015/2/26,Janitorial Services,2015/4/6,,10,30,HS Graduate,Q2-2015
PID00442,42,male,11694,Rockaway Park,2011/12/31,Janitorial Services,2012/2/7,,13.68,30,College,Q1-2012
PID06492,32,male,11691,Far Rockaway,2012/10/28,Janitorial Services,2012/12/5,,8.5,30,College,Q4-2012
PID02294,24,female,11434,Jamaica,2014/3/28,Janitorial Services,2014/5/5,2014/6/6,8,30,HS Graduate,Q2-2014
PID00451,36,female,11226,Brooklyn,2013/3/8,Janitorial Services,2013/4/15,,17.22,30,HS Graduate,Q2-2013
PID04637,41,male,11212,Brooklyn,2013/6/1,Janitorial Services,2013/7/9,2013/7/29,7.5,25,HS Graduate,Q3-2013
PID04708,30,female,11216,Brooklyn,2014/5/30,Janitorial Services,2014/7/7,,13.46,40,HS Graduate,Q3-2014
PID12089,42,female,10032,New York,2011/11/11,Janitorial Services,2011/12/19,2012/5/26,7.25,30,HS Graduate,Q4-2011
PID12141,29,female,11691,Far Rockaway,2011/4/24,Janitorial Services,2011/5/31,,7.25,30,HS Graduate,Q2-2011
PID09778,46,female,10470,Bronx,2012/12/12,Janitorial Services,2013/1/18,,8,40,HS Graduate,Q1-2013
PID02732,45,male,11216,Brooklyn,2012/11/6,Janitorial Services,2012/12/13,2013/1/9,7.25,35,HS Graduate,Q4-2012
PID12125,31,female,11691,Far Rockaway,2012/8/18,Janitorial Services,2012/9/24,2012/10/29,7.25,35,HS Graduate,Q3-2012
PID15457,38,female,11224,Brooklyn,2013/5/20,Janitorial Services,2013/6/26,2013/6/27,8,20,HS Graduate,Q2-2013
PID18054,48,male,11590,Westbury,2015/5/2,Janitorial Services,2015/6/8,,9,30,HS Graduate,Q2-2015
PID08572,55,female,11212,Brooklyn,2015/5/12,Janitorial Services,2015/6/18,,11,25,College,Q2-2015
PID04701,38,male,11106,Astoria,2015/7/15,Janitorial Services,2015/8/21,,9,20,HS Graduate,Q3-2015
PID03597,50,male,11213,Brooklyn,2014/7/6,Janitorial Services,2014/8/11,,12.09,24,HS Graduate,Q3-2014
PID07869,44,female,11413,Springfield Gardens,2015/7/21,Janitorial Services,2015/8/26,,12.25,32,HS Graduate,Q3-2015
PID02318,36,female,11423,Hollis,2011/5/24,Janitorial Services,2011/6/29,,7.25,20,HS Graduate,Q2-2011
PID00449,36,female,11221,Brooklyn,2015/3/31,Janitorial Services,2015/5/6,2015/7/15,14,30,College,Q2-2015
PID05047,26,male,11234,Brooklyn,2013/9/8,Janitorial Services,2013/10/14,2014/3/5,7.25,30,HS Graduate,Q4-2013
PID06636,26,female,11221,Brooklyn,2013/6/11,Janitorial Services,2013/7/17,2014/1/1,8,40,HS Graduate,Q3-2013
PID16230,44,female,11206,Brooklyn,2013/12/19,Janitorial Services,2014/1/24,,9,40,HS Graduate,Q1-2014
PID06642,23,male,11208,Brooklyn,2014/1/26,Janitorial Services,2014/3/3,,8,30,HS Graduate,Q1-2014
PID06263,32,male,11224,Brooklyn,2014/8/23,Janitorial Services,2014/9/28,,10,40,HS Graduate,Q3-2014
PID12378,40,male,11203,Brooklyn,2012/3/15,Janitorial Services,2012/4/20,2012/5/16,8,40,HS Graduate,Q2-2012
PID17508,25,female,10031,New York,2012/6/3,Janitorial Services,2012/7/9,2012/7/13,7.25,35,HS Graduate,Q3-2012
PID17639,59,male,10016,New York,2012/11/8,Janitorial Services,2012/12/14,2013/3/4,7.25,40,HS Graduate,Q4-2012
PID06437,21,male,11208,Brooklyn,2013/1/29,Janitorial Services,2013/3/5,2013/3/20,7.33,30,HS Graduate,Q1-2013
